Average,,,,,,,,,,,,,,,,
 ==================== ,,,,,,,,,,,,,,,,
Variable,Min,Max,Mean,StdDev,Median,Percentile 25%,Percentile 75%,Sum,Count,Unit,Category,Channel,Collection,Image,Time,Type
Spine Part Max Diameter Ground,0.25,0.365837,0.351035,0.0379414,0.365837,0.365814,0.365814,15.7966,45,µm,Spine,,Spine Part Max Diameter,,4,
Spine Part Max Diameter Ground,0.25,0.365837,0.344286,0.0450771,0.365837,0.365814,0.365814,14.8043,43,µm,Spine,,Spine Part Max Diameter,,5,
Spine Part Max Diameter Ground,0.25,0.365837,0.351728,0.037023,0.365837,0.365814,0.365814,13.7174,39,µm,Spine,,Spine Part Max Diameter,,6,
Spine Part Max Diameter Ground,0.25,0.365837,0.314354,0.0575596,0.365837,0.250031,0.365814,11.3167,36,µm,Spine,,Spine Part Max Diameter,,7,
Spine Part Max Diameter Ground,0.25,0.365837,0.343772,0.0454863,0.365837,0.365814,0.365814,14.4384,42,µm,Spine,,Spine Part Max Diameter,,8,
Spine Part Max Diameter Ground,0.25,0.365837,0.348087,0.0407408,0.365837,0.365814,0.365814,10.7907,31,µm,Spine,,Spine Part Max Diameter,,9,
Spine Part Max Diameter Ground,0.25,0.365837,0.354627,0.0342471,0.365837,0.365814,0.365814,10.9934,31,µm,Spine,,Spine Part Max Diameter,,10,
Spine Part Max Diameter Ground,0.25,0.365837,0.337812,0.0479437,0.365837,0.322388,0.365814,10.4722,31,µm,Spine,,Spine Part Max Diameter,,11,
Spine Part Max Diameter Ground,0.25,0.374993,0.324684,0.0556837,0.365837,0.250061,0.365784,13.6367,42,µm,Spine,,Spine Part Max Diameter,,12,
Spine Part Max Diameter Ground,0.25,0.365837,0.312177,0.0571174,0.365837,0.250031,0.365814,10.614,34,µm,Spine,,Spine Part Max Diameter,,13,
Spine Part Max Diameter Ground,0.25,0.365837,0.316606,0.056526,0.365837,0.250031,0.365814,9.49818,30,µm,Spine,,Spine Part Max Diameter,,14,
Spine Part Max Diameter Ground,0.25,0.365837,0.32431,0.0555502,0.365837,0.250031,0.365814,17.1884,53,µm,Spine,,Spine Part Max Diameter,,15,
Spine Part Max Diameter Head,0.25,0.844975,0.32259,0.138676,0.25,0.250244,0.365967,22.9039,71,µm,Spine,,Spine Part Max Diameter,,1,
Spine Part Max Diameter Head,0.25,0.775956,0.285714,0.0849172,0.25,0.250244,0.250244,23.1428,81,µm,Spine,,Spine Part Max Diameter,,2,
Spine Part Max Diameter Head,0.25,0.463738,0.272006,0.0508982,0.25,0.250061,0.250061,20.9444,77,µm,Spine,,Spine Part Max Diameter,,3,
Spine Part Max Diameter Head,0.25,0.423685,0.270077,0.0443794,0.25,0.250061,0.250061,12.1535,45,µm,Spine,,Spine Part Max Diameter,,4,
Spine Part Max Diameter Head,0.25,0.365837,0.262813,0.0300431,0.25,0.250031,0.250031,11.3009,43,µm,Spine,,Spine Part Max Diameter,,5,
Spine Part Max Diameter Head,0.25,0.429334,0.273099,0.043427,0.25,0.250061,0.27594,10.6509,39,µm,Spine,,Spine Part Max Diameter,,6,
Spine Part Max Diameter Head,0.25,0.454149,0.276396,0.051349,0.25,0.250061,0.255371,9.95025,36,µm,Spine,,Spine Part Max Diameter,,7,
Spine Part Max Diameter Head,0.25,0.365837,0.260368,0.0282367,0.25,0.250031,0.250031,10.9354,42,µm,Spine,,Spine Part Max Diameter,,8,
Spine Part Max Diameter Head,0.25,0.372632,0.260495,0.0324232,0.25,0.250061,0.250061,8.07534,31,µm,Spine,,Spine Part Max Diameter,,9,
Spine Part Max Diameter Head,0.25,0.390134,0.266268,0.0370376,0.25,0.250061,0.250061,8.25432,31,µm,Spine,,Spine Part Max Diameter,,10,
Spine Part Max Diameter Head,0.25,0.430851,0.266404,0.0421735,0.25,0.250061,0.250061,8.25854,31,µm,Spine,,Spine Part Max Diameter,,11,
Spine Part Max Diameter Head,0.25,0.470573,0.272693,0.0547352,0.25,0.250061,0.250061,11.4531,42,µm,Spine,,Spine Part Max Diameter,,12,
Spine Part Max Diameter Head,0.25,0.365837,0.269028,0.0398975,0.25,0.250031,0.250031,9.14695,34,µm,Spine,,Spine Part Max Diameter,,13,
Spine Part Max Diameter Head,0.25,0.365837,0.269055,0.0393743,0.25,0.250031,0.250031,8.07165,30,µm,Spine,,Spine Part Max Diameter,,14,
Spine Part Max Diameter Head,0.25,0.365837,0.262284,0.0329897,0.25,0.250031,0.250031,13.9011,53,µm,Spine,,Spine Part Max Diameter,,15,
Spine Part Max Diameter Neck,0,0.844975,0.236088,0.203154,0.25,0.000244141,0.365967,16.7622,71,µm,Spine,,Spine Part Max Diameter,,1,
Spine Part Max Diameter Neck,0,0.606359,0.182303,0.139539,0.25,0.000244141,0.250244,14.7666,81,µm,Spine,,Spine Part Max Diameter,,2,
Spine Part Max Diameter Neck,0,0.25,0.149351,0.122605,0.25,0.00012207,0.25,11.5,77,µm,Spine,,Spine Part Max Diameter,,3,
Spine Part Max Diameter Neck,0,0.25,0.155556,0.121208,0.25,0.00012207,0.25,7,45,µm,Spine,,Spine Part Max Diameter,,4,
Spine Part Max Diameter Neck,0,0.278959,0.175092,0.115341,0.25,0.00012207,0.250122,7.52896,43,µm,Spine,,Spine Part Max Diameter,,5,
Spine Part Max Diameter Neck,0,0.365837,0.17641,0.119014,0.25,0.00012207,0.250122,6.87998,39,µm,Spine,,Spine Part Max Diameter,,6,
Spine Part Max Diameter Neck,0,0.25,0.194444,0.103935,0.25,0.25,0.25,7,36,µm,Spine,,Spine Part Max Diameter,,7,
Spine Part Max Diameter Neck,0,0.278959,0.179261,0.11346,0.25,0.00012207,0.250122,7.52896,42,µm,Spine,,Spine Part Max Diameter,,8,
Spine Part Max Diameter Neck,0,0.25,0.185484,0.109392,0.25,0.125122,0.25,5.75,31,µm,Spine,,Spine Part Max Diameter,,9,
Spine Part Max Diameter Neck,0,0.261612,0.177794,0.113736,0.25,0.00012207,0.250122,5.51161,31,µm,Spine,,Spine Part Max Diameter,,10,
Spine Part Max Diameter Neck,0,0.25,0.137097,0.124413,0.25,0.00012207,0.25,4.25,31,µm,Spine,,Spine Part Max Diameter,,11,
Spine Part Max Diameter Neck,0,0.327974,0.175165,0.117939,0.25,0.00012207,0.250122,7.35693,42,µm,Spine,,Spine Part Max Diameter,,12,
Spine Part Max Diameter Neck,0,0.278959,0.192028,0.106629,0.25,0.250122,0.250122,6.52896,34,µm,Spine,,Spine Part Max Diameter,,13,
Spine Part Max Diameter Neck,0,0.278959,0.134299,0.125729,0.25,0.00012207,0.250122,4.02896,30,µm,Spine,,Spine Part Max Diameter,,14,
Spine Part Max Diameter Neck,0,0.25,0.160377,0.119889,0.25,0.00012207,0.25,8.5,53,µm,Spine,,Spine Part Max Diameter,,15,
Spine Part Mean Diameter Ground,0.25,0.844975,0.343468,0.128611,0.322398,0.28625,0.36575,24.3863,71,µm,Spine,,Spine Part Mean Diameter,,1,
Spine Part Mean Diameter Ground,0.25,0.618875,0.292006,0.0546389,0.286199,0.250122,0.322388,23.6525,81,µm,Spine,,Spine Part Mean Diameter,,2,
Spine Part Mean Diameter Ground,0.25,0.322398,0.280931,0.0297295,0.274133,0.250031,0.298248,21.6317,77,µm,Spine,,Spine Part Mean Diameter,,3,
Spine Part Mean Diameter Ground,0.25,0.322398,0.292231,0.0271681,0.298265,0.266083,0.322398,13.1504,45,µm,Spine,,Spine Part Mean Diameter,,4,
Spine Part Mean Diameter Ground,0.25,0.322398,0.283653,0.0251273,0.278959,0.264618,0.298248,12.1971,43,µm,Spine,,Spine Part Mean Diameter,,5,
Spine Part Mean Diameter Ground,0.25,0.365837,0.292914,0.0279467,0.298265,0.268097,0.322418,11.4237,39,µm,Spine,,Spine Part Mean Diameter,,6,
Spine Part Mean Diameter Ground,0.25,0.322398,0.27447,0.02702,0.267582,0.250031,0.298248,9.8809,36,µm,Spine,,Spine Part Mean Diameter,,7,
Spine Part Mean Diameter Ground,0.25,0.346117,0.290044,0.027809,0.286199,0.268097,0.322418,12.1818,42,µm,Spine,,Spine Part Mean Diameter,,8,
Spine Part Mean Diameter Ground,0.25,0.322398,0.285943,0.0230321,0.286199,0.266296,0.298248,8.86425,31,µm,Spine,,Spine Part Mean Diameter,,9,
Spine Part Mean Diameter Ground,0.25,0.322398,0.289241,0.0230442,0.286199,0.274139,0.298248,8.96647,31,µm,Spine,,Spine Part Mean Diameter,,10,
Spine Part Mean Diameter Ground,0.25,0.322398,0.287093,0.0282359,0.286199,0.263824,0.322398,8.89987,31,µm,Spine,,Spine Part Mean Diameter,,11,
Spine Part Mean Diameter Ground,0.25,0.370415,0.283503,0.0326302,0.278959,0.250031,0.298248,11.9071,42,µm,Spine,,Spine Part Mean Diameter,,12,
Spine Part Mean Diameter Ground,0.25,0.322398,0.271358,0.0238484,0.263163,0.250031,0.286224,9.22617,34,µm,Spine,,Spine Part Mean Diameter,,13,
Spine Part Mean Diameter Ground,0.25,0.322398,0.27502,0.0250237,0.267582,0.250031,0.298248,8.25059,30,µm,Spine,,Spine Part Mean Diameter,,14,
Spine Part Mean Diameter Ground,0.25,0.322398,0.283488,0.0299693,0.286199,0.250031,0.322398,15.0248,53,µm,Spine,,Spine Part Mean Diameter,,15,
Spine Part Mean Diameter Head,0.25,0.844975,0.31783,0.138593,0.25,0.25,0.36575,22.5659,71,µm,Spine,,Spine Part Mean Diameter,,1,
Spine Part Mean Diameter Head,0.25,0.613363,0.275198,0.0632186,0.25,0.250122,0.250122,22.291,81,µm,Spine,,Spine Part Mean Diameter,,2,
Spine Part Mean Diameter Head,0.25,0.365837,0.2585,0.0229228,0.25,0.250031,0.250031,19.9045,77,µm,Spine,,Spine Part Mean Diameter,,3,
Spine Part Mean Diameter Head,0.25,0.365837,0.256837,0.0191755,0.25,0.250031,0.250031,11.5577,45,µm,Spine,,Spine Part Mean Diameter,,4,
Spine Part Mean Diameter Head,0.25,0.365837,0.255577,0.0183599,0.25,0.250031,0.250031,10.9898,43,µm,Spine,,Spine Part Mean Diameter,,5,
Spine Part Mean Diameter Head,0.25,0.380744,0.262775,0.0321891,0.25,0.250061,0.255798,10.2482,39,µm,Spine,,Spine Part Mean Diameter,,6,
Spine Part Mean Diameter Head,0.25,0.322398,0.259175,0.0191506,0.25,0.250031,0.253098,9.3303,36,µm,Spine,,Spine Part Mean Diameter,,7,
Spine Part Mean Diameter Head,0.25,0.365837,0.257814,0.0255535,0.25,0.250031,0.250031,10.8282,42,µm,Spine,,Spine Part Mean Diameter,,8,
Spine Part Mean Diameter Head,0.25,0.365837,0.25555,0.0212847,0.25,0.250031,0.250031,7.92206,31,µm,Spine,,Spine Part Mean Diameter,,9,
Spine Part Mean Diameter Head,0.25,0.289744,0.255143,0.0116434,0.25,0.250015,0.250015,7.90944,31,µm,Spine,,Spine Part Mean Diameter,,10,
Spine Part Mean Diameter Head,0.25,0.365837,0.259495,0.0290333,0.25,0.250031,0.250031,8.04434,31,µm,Spine,,Spine Part Mean Diameter,,11,
Spine Part Mean Diameter Head,0.25,0.421035,0.261859,0.0336153,0.25,0.250061,0.250061,10.9981,42,µm,Spine,,Spine Part Mean Diameter,,12,
Spine Part Mean Diameter Head,0.25,0.365837,0.26163,0.02968,0.25,0.250031,0.250031,8.89542,34,µm,Spine,,Spine Part Mean Diameter,,13,
Spine Part Mean Diameter Head,0.25,0.365837,0.262246,0.031111,0.25,0.250031,0.250031,7.86738,30,µm,Spine,,Spine Part Mean Diameter,,14,
Spine Part Mean Diameter Head,0.25,0.365837,0.255366,0.019034,0.25,0.250031,0.250031,13.5344,53,µm,Spine,,Spine Part Mean Diameter,,15,
Spine Part Mean Diameter Neck,0,0.844975,0.236088,0.203154,0.25,0.000244141,0.365967,16.7622,71,µm,Spine,,Spine Part Mean Diameter,,1,
Spine Part Mean Diameter Neck,0,0.469604,0.180076,0.134218,0.25,0.00012207,0.250122,14.5862,81,µm,Spine,,Spine Part Mean Diameter,,2,
Spine Part Mean Diameter Neck,0,0.25,0.149351,0.122605,0.25,0.00012207,0.25,11.5,77,µm,Spine,,Spine Part Mean Diameter,,3,
Spine Part Mean Diameter Neck,0,0.25,0.155556,0.121208,0.25,0.00012207,0.25,7,45,µm,Spine,,Spine Part Mean Diameter,,4,
Spine Part Mean Diameter Neck,0,0.278959,0.175092,0.115341,0.25,0.00012207,0.250122,7.52896,43,µm,Spine,,Spine Part Mean Diameter,,5,
Spine Part Mean Diameter Neck,0,0.365837,0.17612,0.118814,0.25,0.00012207,0.250122,6.86867,39,µm,Spine,,Spine Part Mean Diameter,,6,
Spine Part Mean Diameter Neck,0,0.25,0.194444,0.103935,0.25,0.25,0.25,7,36,µm,Spine,,Spine Part Mean Diameter,,7,
Spine Part Mean Diameter Neck,0,0.278959,0.179261,0.11346,0.25,0.00012207,0.250122,7.52896,42,µm,Spine,,Spine Part Mean Diameter,,8,
Spine Part Mean Diameter Neck,0,0.25,0.185484,0.109392,0.25,0.125122,0.25,5.75,31,µm,Spine,,Spine Part Mean Diameter,,9,
Spine Part Mean Diameter Neck,0,0.25152,0.177468,0.113509,0.25,0.00012207,0.250122,5.50152,31,µm,Spine,,Spine Part Mean Diameter,,10,
Spine Part Mean Diameter Neck,0,0.25,0.137097,0.124413,0.25,0.00012207,0.25,4.25,31,µm,Spine,,Spine Part Mean Diameter,,11,
Spine Part Mean Diameter Neck,0,0.327974,0.175165,0.117939,0.25,0.00012207,0.250122,7.35693,42,µm,Spine,,Spine Part Mean Diameter,,12,
Spine Part Mean Diameter Neck,0,0.278959,0.192028,0.106629,0.25,0.250122,0.250122,6.52896,34,µm,Spine,,Spine Part Mean Diameter,,13,
Spine Part Mean Diameter Neck,0,0.278959,0.134299,0.125729,0.25,0.00012207,0.250122,4.02896,30,µm,Spine,,Spine Part Mean Diameter,,14,
Spine Part Mean Diameter Neck,0,0.25,0.160377,0.119889,0.25,0.00012207,0.25,8.5,53,µm,Spine,,Spine Part Mean Diameter,,15,
Spine Part Min Diameter Ground,0.25,0.844975,0.321452,0.13649,0.278959,0.250244,0.365967,22.8231,71,µm,Spine,,Spine Part Min Diameter,,1,
Spine Part Min Diameter Ground,0.25,0.4,0.268555,0.0395257,0.25,0.250061,0.278992,21.7529,81,µm,Spine,,Spine Part Min Diameter,,2,
Spine Part Min Diameter Ground,0.25,0.278959,0.257146,0.0124849,0.25,0.250008,0.250008,19.8002,77,µm,Spine,,Spine Part Min Diameter,,3,
Spine Part Min Diameter Ground,0.25,0.278959,0.26094,0.0140403,0.25,0.250008,0.278954,11.7423,45,µm,Spine,,Spine Part Min Diameter,,4,
Spine Part Min Diameter Ground,0.25,0.278959,0.256061,0.0117809,0.25,0.250008,0.250008,11.0106,43,µm,Spine,,Spine Part Min Diameter,,5,
Spine Part Min Diameter Ground,0.25,0.365837,0.261881,0.0214696,0.25,0.250031,0.278961,10.2133,39,µm,Spine,,Spine Part Min Diameter,,6,
Spine Part Min Diameter Ground,0.25,0.278959,0.254827,0.0107924,0.25,0.250008,0.250008,9.17375,36,µm,Spine,,Spine Part Min Diameter,,7,
Spine Part Min Diameter Ground,0.25,0.326398,0.259873,0.0164436,0.25,0.250031,0.278961,10.9147,42,µm,Spine,,Spine Part Min Diameter,,8,
Spine Part Min Diameter Ground,0.25,0.278959,0.25494,0.010635,0.25,0.250008,0.250008,7.90313,31,µm,Spine,,Spine Part Min Diameter,,9,
Spine Part Min Diameter Ground,0.25,0.278959,0.256539,0.0121082,0.25,0.250008,0.250008,7.95271,31,µm,Spine,,Spine Part Min Diameter,,10,
Spine Part Min Diameter Ground,0.25,0.278959,0.259342,0.0135373,0.25,0.250008,0.278954,8.03959,31,µm,Spine,,Spine Part Min Diameter,,11,
Spine Part Min Diameter Ground,0.25,0.365837,0.260306,0.025769,0.25,0.250031,0.250031,10.9328,42,µm,Spine,,Spine Part Min Diameter,,12,
Spine Part Min Diameter Ground,0.25,0.278959,0.252555,0.00821387,0.25,0.250008,0.250008,8.58688,34,µm,Spine,,Spine Part Min Diameter,,13,
Spine Part Min Diameter Ground,0.25,0.278959,0.252896,0.00868774,0.25,0.250008,0.250008,7.58688,30,µm,Spine,,Spine Part Min Diameter,,14,
Spine Part Min Diameter Ground,0.25,0.278959,0.258196,0.0130451,0.25,0.250008,0.278954,13.6844,53,µm,Spine,,Spine Part Min Diameter,,15,
Spine Part Min Diameter Head,0.25,0.844975,0.316208,0.139117,0.25,0.250244,0.365967,22.4508,71,µm,Spine,,Spine Part Min Diameter,,1,
Spine Part Min Diameter Head,0.25,0.47661,0.269143,0.0488151,0.25,0.250061,0.250061,21.8006,81,µm,Spine,,Spine Part Min Diameter,,2,
Spine Part Min Diameter Head,0.25,0.365837,0.253019,0.0184233,0.25,0.250031,0.250031,19.4824,77,µm,Spine,,Spine Part Min Diameter,,3,
Spine Part Min Diameter Head,0.25,0.365837,0.252574,0.0170749,0.25,0.250031,0.250031,11.3658,45,µm,Spine,,Spine Part Min Diameter,,4,
Spine Part Min Diameter Head,0.25,0.365837,0.252694,0.0174583,0.25,0.250031,0.250031,10.8658,43,µm,Spine,,Spine Part Min Diameter,,5,
Spine Part Min Diameter Head,0.25,0.365837,0.257867,0.0277655,0.25,0.250031,0.250031,10.0568,39,µm,Spine,,Spine Part Min Diameter,,6,
Spine Part Min Diameter Head,0.25,0.278959,0.251609,0.00663342,0.25,0.250008,0.250008,9.05792,36,µm,Spine,,Spine Part Min Diameter,,7,
Spine Part Min Diameter Head,0.25,0.365837,0.256632,0.0254418,0.25,0.250031,0.250031,10.7785,42,µm,Spine,,Spine Part Min Diameter,,8,
Spine Part Min Diameter Head,0.25,0.365837,0.253737,0.0204665,0.25,0.250031,0.250031,7.86584,31,µm,Spine,,Spine Part Min Diameter,,9,
Spine Part Min Diameter Head,0.25,0.252785,0.25009,0.000492072,0.25,0.250001,0.250001,7.75279,31,µm,Spine,,Spine Part Min Diameter,,10,
Spine Part Min Diameter Head,0.25,0.365837,0.257473,0.0284576,0.25,0.250031,0.250031,7.98167,31,µm,Spine,,Spine Part Min Diameter,,11,
Spine Part Min Diameter Head,0.25,0.421035,0.25752,0.0312953,0.25,0.250061,0.250061,10.8158,42,µm,Spine,,Spine Part Min Diameter,,12,
Spine Part Min Diameter Head,0.25,0.365837,0.257666,0.027481,0.25,0.250031,0.250031,8.76063,34,µm,Spine,,Spine Part Min Diameter,,13,
Spine Part Min Diameter Head,0.25,0.365837,0.258688,0.0291036,0.25,0.250031,0.250031,7.76063,30,µm,Spine,,Spine Part Min Diameter,,14,
Spine Part Min Diameter Head,0.25,0.365837,0.252732,0.0161719,0.25,0.250031,0.250031,13.3948,53,µm,Spine,,Spine Part Min Diameter,,15,
Spine Part Min Diameter Neck,0,0.844975,0.236088,0.203154,0.25,0.000244141,0.365967,16.7622,71,µm,Spine,,Spine Part Min Diameter,,1,
Spine Part Min Diameter Neck,0,0.4,0.179144,0.132451,0.25,0.00012207,0.250122,14.5106,81,µm,Spine,,Spine Part Min Diameter,,2,
Spine Part Min Diameter Neck,0,0.25,0.149351,0.122605,0.25,0.00012207,0.25,11.5,77,µm,Spine,,Spine Part Min Diameter,,3,
Spine Part Min Diameter Neck,0,0.25,0.155556,0.121208,0.25,0.00012207,0.25,7,45,µm,Spine,,Spine Part Min Diameter,,4,
Spine Part Min Diameter Neck,0,0.278959,0.175092,0.115341,0.25,0.00012207,0.250122,7.52896,43,µm,Spine,,Spine Part Min Diameter,,5,
Spine Part Min Diameter Neck,0,0.365837,0.176047,0.118768,0.25,0.00012207,0.250122,6.86584,39,µm,Spine,,Spine Part Min Diameter,,6,
Spine Part Min Diameter Neck,0,0.25,0.194444,0.103935,0.25,0.25,0.25,7,36,µm,Spine,,Spine Part Min Diameter,,7,
Spine Part Min Diameter Neck,0,0.278959,0.179261,0.11346,0.25,0.00012207,0.250122,7.52896,42,µm,Spine,,Spine Part Min Diameter,,8,
Spine Part Min Diameter Neck,0,0.25,0.185484,0.109392,0.25,0.125122,0.25,5.75,31,µm,Spine,,Spine Part Min Diameter,,9,
Spine Part Min Diameter Neck,0,0.25,0.177419,0.113478,0.25,0.00012207,0.25,5.5,31,µm,Spine,,Spine Part Min Diameter,,10,
Spine Part Min Diameter Neck,0,0.25,0.137097,0.124413,0.25,0.00012207,0.25,4.25,31,µm,Spine,,Spine Part Min Diameter,,11,
Spine Part Min Diameter Neck,0,0.327974,0.175165,0.117939,0.25,0.00012207,0.250122,7.35693,42,µm,Spine,,Spine Part Min Diameter,,12,
Spine Part Min Diameter Neck,0,0.278959,0.192028,0.106629,0.25,0.250122,0.250122,6.52896,34,µm,Spine,,Spine Part Min Diameter,,13,
Spine Part Min Diameter Neck,0,0.278959,0.134299,0.125729,0.25,0.00012207,0.250122,4.02896,30,µm,Spine,,Spine Part Min Diameter,,14,
Spine Part Min Diameter Neck,0,0.25,0.160377,0.119889,0.25,0.00012207,0.25,8.5,53,µm,Spine,,Spine Part Min Diameter,,15,
Spine Part Volume Ground,0.00229134,0.896959,0.0624797,0.130135,0.0240964,0.0131836,0.0473633,4.43606,71,µm^3,Spine,,Spine Part Volume,,1,
Spine Part Volume Ground,0.00405838,0.332704,0.0344464,0.0541781,0.0190793,0.0115967,0.0306396,2.79016,81,µm^3,Spine,,Spine Part Volume,,2,
Spine Part Volume Ground,0.00377236,0.0645833,0.0212271,0.0141435,0.0162119,0.0119476,0.0254059,1.63449,77,µm^3,Spine,,Spine Part Volume,,3,
Spine Part Volume Ground,0.00597576,0.0765733,0.0256625,0.0184894,0.0185998,0.0101013,0.0351868,1.15481,45,µm^3,Spine,,Spine Part Volume,,4,
Spine Part Volume Ground,0.00321493,0.15278,0.0301951,0.0263761,0.0240741,0.0130005,0.0389404,1.29839,43,µm^3,Spine,,Spine Part Volume,,5,
Spine Part Volume Ground,0.00215519,0.194156,0.0280289,0.0322483,0.0166112,0.0115356,0.032959,1.09313,39,µm^3,Spine,,Spine Part Volume,,6,
Spine Part Volume Ground,0.00500467,0.0548858,0.0227575,0.0134976,0.0193984,0.0113068,0.0320892,0.819271,36,µm^3,Spine,,Spine Part Volume,,7,
Spine Part Volume Ground,0,0.0696518,0.020981,0.0156319,0.0185213,0.0103302,0.0292053,0.881201,42,µm^3,Spine,,Spine Part Volume,,8,
Spine Part Volume Ground,0.00423922,0.0784084,0.0247328,0.0172109,0.0185383,0.0139771,0.0311584,0.766717,31,µm^3,Spine,,Spine Part Volume,,9,
Spine Part Volume Ground,0.00258348,0.0699117,0.0264497,0.0186808,0.0216509,0.0128174,0.03302,0.819941,31,µm^3,Spine,,Spine Part Volume,,10,
Spine Part Volume Ground,0.00431877,0.0608365,0.0207165,0.0145165,0.0155738,0.0130157,0.0226288,0.642211,31,µm^3,Spine,,Spine Part Volume,,11,
Spine Part Volume Ground,0.00542041,0.0629299,0.0216893,0.0139641,0.0163988,0.0116806,0.0268021,0.910951,42,µm^3,Spine,,Spine Part Volume,,12,
Spine Part Volume Ground,0.00460646,0.0672228,0.0236002,0.0148569,0.0197354,0.0133362,0.0267181,0.802408,34,µm^3,Spine,,Spine Part Volume,,13,
Spine Part Volume Ground,0.00559641,0.0657921,0.0232107,0.0144329,0.0187925,0.0136261,0.025589,0.69632,30,µm^3,Spine,,Spine Part Volume,,14,
Spine Part Volume Ground,0.00241059,0.0674241,0.019327,0.013465,0.01461,0.0102234,0.0227966,1.02433,53,µm^3,Spine,,Spine Part Volume,,15,
Spine Part Volume Head,0.00409062,0.771155,0.0541022,0.112669,0.0128183,0.00708008,0.0600586,3.84126,71,µm^3,Spine,,Spine Part Volume,,1,
Spine Part Volume Head,0.00409062,0.692868,0.0323436,0.0854319,0.0109061,0.00415039,0.0222168,2.61983,81,µm^3,Spine,,Spine Part Volume,,2,
Spine Part Volume Head,0.00409062,0.0964746,0.0177359,0.0205148,0.0104234,0.00411987,0.0175476,1.36566,77,µm^3,Spine,,Spine Part Volume,,3,
Spine Part Volume Head,0.00409062,0.073567,0.0217478,0.0218018,0.0108368,0.00411987,0.0382996,0.978651,45,µm^3,Spine,,Spine Part Volume,,4,
Spine Part Volume Head,0.00409062,0.0853899,0.0225661,0.0201295,0.0161289,0.00411987,0.0328064,0.970344,43,µm^3,Spine,,Spine Part Volume,,5,
Spine Part Volume Head,0.00409062,0.165013,0.0243746,0.0307992,0.0104909,0.00409062,0.0348511,0.95061,39,µm^3,Spine,,Spine Part Volume,,6,
Spine Part Volume Head,0.00409062,0.0921842,0.0220624,0.0202184,0.0161721,0.00411987,0.0308838,0.794246,36,µm^3,Spine,,Spine Part Volume,,7,
Spine Part Volume Head,0.00409062,0.0614617,0.0159642,0.0146102,0.010555,0.00410461,0.0251236,0.670498,42,µm^3,Spine,,Spine Part Volume,,8,
Spine Part Volume Head,0.00409062,0.0769651,0.0204369,0.0190159,0.0128183,0.0101929,0.0224609,0.633543,31,µm^3,Spine,,Spine Part Volume,,9,
Spine Part Volume Head,0.00409062,0.0813538,0.0234749,0.0201595,0.0161041,0.0101013,0.0345154,0.727721,31,µm^3,Spine,,Spine Part Volume,,10,
Spine Part Volume Head,0.00409062,0.0957946,0.0170728,0.0200681,0.0102145,0.00411987,0.0162964,0.529256,31,µm^3,Spine,,Spine Part Volume,,11,
Spine Part Volume Head,0.00409062,0.0872953,0.0190777,0.0191918,0.0122921,0.00411987,0.0234222,0.801264,42,µm^3,Spine,,Spine Part Volume,,12,
Spine Part Volume Head,0.00409062,0.07793,0.0201287,0.0187352,0.0129843,0.00564575,0.026886,0.684377,34,µm^3,Spine,,Spine Part Volume,,13,
Spine Part Volume Head,0.00409062,0.0669107,0.0190337,0.0166953,0.0113938,0.0102386,0.0274811,0.571012,30,µm^3,Spine,,Spine Part Volume,,14,
Spine Part Volume Head,0.00409062,0.0661383,0.0151532,0.0153917,0.0106096,0.00411987,0.0163269,0.803121,53,µm^3,Spine,,Spine Part Volume,,15,
