frame,phenotype,cell,sample,intesnsity
8,WT,cPRC,28,1.007970736
8,WT,cPRC,29,0.92531773
8,WT,cPRC,30,0.937152434
8,WT,cPRC,31,1.057213068
8,WT,cPRC,32,1.061369011
8,WT,cPRC,33,1.051089621
8,WT,cPRC,34,1.167786961
8,WT,cPRC,35,1.041140415
8,WT,cPRC,36,0.999928962
8,WT,cPRC,37,1.004017314
8,WT,INNOS,38,0.997179425
8,WT,INNOS,39,1.046978312
8,WT,INNOS,40,0.972497566
8,WT,INNOS,41,0.693487338
8,WT,INNOS,42,0.985443195
8,WT,INNOS,43,1.053424814
8,WT,INNOS,44,0.911475237
8,WT,INNOS,45,0.933645522
8,WT,INNOS,46,1.012496019
8,WT,INNOS,47,0.922643182
8,WT,INNOS,48,1.02510616
8,WT,INNOS,49,1.042157964
8,WT,INNOS,50,0.755016605
8,WT,INNOS,51,0.934506063
8,WT,INNOS,52,1.055064582
8,WT,INNOS,53,1.061326422
8,WT,INNOS,54,0.951046425
8,WT,INNOS,55,1.049778216
8,WT,INNOS,56,1.385167464
8,WT,INNOS,57,1.171609314
8,WT,INNOS,58,0.843732023
8,WT,INNOS,59,1.218143027
8,WT,INNOS,60,1.085429245
8,WT,INNOS,61,1.144702842
8,WT,INNOS,62,1.156331549
8,WT,INNOS,63,0.934437926
8,WT,INNOS,64,1.093798748
8,NOS11,cPRC,65,0.81962548
8,NOS11,cPRC,66,0.830842662
8,NOS11,cPRC,67,1.075479658
8,NOS11,cPRC,68,1.141130965
8,NOS11,cPRC,69,1.020383428
8,NOS11,cPRC,70,0.878613407
8,NOS11,cPRC,71,1.171208576
8,NOS11,cPRC,72,1.181737685
8,NOS11,cPRC,73,1.146974293
8,NOS11,cPRC,74,1.040147427
8,NOS11,cPRC,75,1.043206249
8,NOS11,cPRC,76,1.066344856
8,NOS11,cPRC,77,1.016871342
8,NOS11,cPRC,78,1.037988387
8,NOS11,cPRC,79,1.027842072
8,NOS11,cPRC,80,1.086301417
8,NOS11,cPRC,81,1.027746483
8,NOS11,cPRC,82,1.114352967
8,NOS11,INNOS,83,0.926807927
8,NOS11,INNOS,84,0.84254601
8,NOS11,INNOS,85,0.775384282
8,NOS11,INNOS,86,0.83526337
8,NOS11,INNOS,87,0.699300699
8,NOS11,INNOS,88,0.980337137
8,NOS11,INNOS,89,1.05856336
8,NOS11,INNOS,90,0.917329827
8,NOS11,INNOS,91,1.093991358
8,NOS11,INNOS,92,1.02857057
8,NOS11,INNOS,93,0.92515704
8,NOS11,INNOS,94,1.038583151
8,NOS11,INNOS,95,1.069380675
8,NOS11,INNOS,96,0.885927005
8,NOS11,INNOS,97,0.931199528
8,NOS11,INNOS,98,0.985044152
8,NOS11,INNOS,99,0.961795697
8,NOS11,INNOS,100,1.06977078
8,NOS11,INNOS,101,1.087581192
8,NOS11,INNOS,102,0.986260887
8,NOS11,INNOS,103,1.288893133
9,WT,cPRC,2,0.988580521
9,WT,cPRC,3,0.948518521
9,WT,cPRC,4,1.060815892
9,WT,cPRC,5,0.873492128
9,WT,cPRC,6,0.957397276
9,WT,cPRC,7,0.961581906
9,WT,cPRC,8,0.991410645
9,WT,cPRC,9,0.997126581
9,WT,cPRC,10,1.025166165
9,WT,cPRC,11,1.04897323
9,WT,cPRC,12,1.083634862
9,WT,cPRC,13,1.025393074
9,WT,cPRC,14,0.917658498
9,WT,cPRC,15,0.902246546
9,WT,cPRC,16,1.065189823
9,WT,cPRC,17,1.047478154
9,WT,cPRC,18,1.067696635
9,WT,cPRC,19,1.051503043
9,WT,cPRC,20,1.096039396
9,WT,cPRC,21,1.159899125
9,WT,cPRC,22,1.006817406
9,WT,cPRC,23,1.045529961
9,WT,cPRC,24,1.280266368
9,WT,cPRC,25,1.213146564
9,WT,cPRC,26,1.053183271
9,WT,cPRC,27,1.096568516
9,WT,cPRC,28,1.018839922
9,WT,cPRC,29,0.944947779
9,WT,cPRC,30,0.95055145
9,WT,cPRC,31,1.077585438
9,WT,cPRC,32,1.063058315
9,WT,cPRC,33,1.056125496
9,WT,cPRC,34,1.165051495
9,WT,cPRC,35,1.037341011
9,WT,cPRC,36,1.000426227
9,WT,cPRC,37,0.998911024
9,WT,INNOS,38,0.957653464
9,WT,INNOS,39,1.054555044
9,WT,INNOS,40,0.968507931
9,WT,INNOS,41,0.680900598
9,WT,INNOS,42,0.977883202
9,WT,INNOS,43,1.036889651
9,WT,INNOS,44,0.914843599
9,WT,INNOS,45,0.91843705
9,WT,INNOS,46,1.001873466
9,WT,INNOS,47,0.917485432
9,WT,INNOS,48,1.01530359
9,WT,INNOS,49,1.038274378
9,WT,INNOS,50,0.802696991
9,WT,INNOS,51,0.922005464
9,WT,INNOS,52,1.021996698
9,WT,INNOS,53,1.050719165
9,WT,INNOS,54,0.963157336
9,WT,INNOS,55,1.045166514
9,WT,INNOS,56,1.347573479
9,WT,INNOS,57,1.163563492
9,WT,INNOS,58,0.865933861
9,WT,INNOS,59,1.230750048
9,WT,INNOS,60,1.093961057
9,WT,INNOS,61,1.150495499
9,WT,INNOS,62,1.171568844
9,WT,INNOS,63,0.941790867
9,WT,INNOS,64,1.108939419
9,NOS11,cPRC,65,0.823722463
9,NOS11,cPRC,66,0.837363692
9,NOS11,cPRC,67,1.057525185
9,NOS11,cPRC,68,1.153462155
9,NOS11,cPRC,69,1.015712226
9,NOS11,cPRC,70,0.890707318
9,NOS11,cPRC,71,1.1676757
9,NOS11,cPRC,72,1.177155018
9,NOS11,cPRC,73,1.139569695
9,NOS11,cPRC,74,1.049273836
9,NOS11,cPRC,75,1.045314714
9,NOS11,cPRC,76,1.063517334
9,NOS11,cPRC,77,1.01806496
9,NOS11,cPRC,78,1.046393072
9,NOS11,cPRC,79,1.030659824
9,NOS11,cPRC,80,1.080336517
9,NOS11,cPRC,81,1.020200697
9,NOS11,cPRC,82,1.062322093
9,NOS11,INNOS,83,0.907392518
9,NOS11,INNOS,84,0.874562186
9,NOS11,INNOS,85,0.762805802
9,NOS11,INNOS,86,0.826980298
9,NOS11,INNOS,87,0.698596858
9,NOS11,INNOS,88,0.97988322
9,NOS11,INNOS,89,1.025289755
9,NOS11,INNOS,90,0.918137153
9,NOS11,INNOS,91,1.052090776
9,NOS11,INNOS,92,1.039896653
9,NOS11,INNOS,93,0.932357898
9,NOS11,INNOS,94,1.039110141
9,NOS11,INNOS,95,1.056279971
9,NOS11,INNOS,96,0.902508338
9,NOS11,INNOS,97,0.949641593
9,NOS11,INNOS,98,1.021500122
9,NOS11,INNOS,99,0.998075588
9,NOS11,INNOS,100,1.037325932
9,NOS11,INNOS,101,1.065977125
9,NOS11,INNOS,102,0.985595459
9,NOS11,INNOS,103,1.227342183
10,WT,cPRC,2,0.98913671
10,WT,cPRC,3,0.941246958
10,WT,cPRC,4,1.063035383
10,WT,cPRC,5,0.863778989
10,WT,cPRC,6,0.973262717
10,WT,cPRC,7,0.96425786
10,WT,cPRC,8,0.984781986
10,WT,cPRC,9,0.989993319
10,WT,cPRC,10,1.023958984
10,WT,cPRC,11,1.050135353
10,WT,cPRC,12,1.08513959
10,WT,cPRC,13,1.035903496
10,WT,cPRC,14,0.916298272
10,WT,cPRC,15,0.901067336
10,WT,cPRC,16,1.069517318
10,WT,cPRC,17,1.044263521
10,WT,cPRC,18,1.085970039
10,WT,cPRC,19,1.055951773
10,WT,cPRC,20,1.084073764
10,WT,cPRC,21,1.149473858
10,WT,cPRC,22,1.001074319
10,WT,cPRC,23,1.0538136
10,WT,cPRC,24,1.272574121
10,WT,cPRC,25,1.215439756
10,WT,cPRC,26,1.049289551
10,WT,cPRC,27,1.094899189
10,WT,cPRC,28,1.000174605
10,WT,cPRC,29,0.937775261
10,WT,cPRC,30,0.956425688
10,WT,cPRC,31,1.081132767
10,WT,cPRC,32,1.060531117
10,WT,cPRC,33,1.04974375
10,WT,cPRC,34,1.170160036
10,WT,cPRC,35,1.045845145
10,WT,cPRC,36,0.998234202
10,WT,cPRC,37,0.998453471
10,WT,INNOS,38,0.94957843
10,WT,INNOS,39,1.065000386
10,WT,INNOS,40,0.949944474
10,WT,INNOS,41,0.671362913
10,WT,INNOS,42,0.965798667
10,WT,INNOS,43,1.014728416
10,WT,INNOS,44,0.894861494
10,WT,INNOS,45,0.929650076
10,WT,INNOS,46,1.008055904
10,WT,INNOS,47,0.916099346
10,WT,INNOS,48,1.031751503
10,WT,INNOS,49,1.046197517
10,WT,INNOS,50,0.812981785
10,WT,INNOS,51,0.925926281
10,WT,INNOS,52,1.018014956
10,WT,INNOS,53,1.034190381
10,WT,INNOS,54,0.954509721
10,WT,INNOS,55,1.051256777
10,WT,INNOS,56,1.351143009
10,WT,INNOS,57,1.175123753
10,WT,INNOS,58,0.885585908
10,WT,INNOS,59,1.183397523
10,WT,INNOS,60,1.088787643
10,WT,INNOS,61,1.14152256
10,WT,INNOS,62,1.156995002
10,WT,INNOS,63,0.938738703
10,WT,INNOS,64,1.102809741
10,NOS11,cPRC,65,0.832838788
10,NOS11,cPRC,66,0.859127631
10,NOS11,cPRC,67,1.046320514
10,NOS11,cPRC,68,1.155941617
10,NOS11,cPRC,69,1.0184194
10,NOS11,cPRC,70,0.989779541
10,NOS11,cPRC,71,1.175209481
10,NOS11,cPRC,72,1.177854069
10,NOS11,cPRC,73,1.115020757
10,NOS11,cPRC,74,1.054407442
10,NOS11,cPRC,75,1.043949397
10,NOS11,cPRC,76,1.063784803
10,NOS11,cPRC,77,1.024951222
10,NOS11,cPRC,78,1.040645606
10,NOS11,cPRC,79,1.016436886
10,NOS11,cPRC,80,1.082681102
10,NOS11,cPRC,81,1.025257421
10,NOS11,cPRC,82,1.11161594
10,NOS11,INNOS,83,0.901007426
10,NOS11,INNOS,84,0.872190027
10,NOS11,INNOS,85,0.756527387
10,NOS11,INNOS,86,0.838480097
10,NOS11,INNOS,87,0.694192171
10,NOS11,INNOS,88,0.969422494
10,NOS11,INNOS,89,1.190750527
10,NOS11,INNOS,90,0.926671741
10,NOS11,INNOS,91,1.062723283
10,NOS11,INNOS,92,1.013969837
10,NOS11,INNOS,93,0.931247127
10,NOS11,INNOS,94,1.022547617
10,NOS11,INNOS,95,1.062320171
10,NOS11,INNOS,96,0.892409225
10,NOS11,INNOS,97,0.948688867
10,NOS11,INNOS,98,1.015880772
10,NOS11,INNOS,99,0.987885671
10,NOS11,INNOS,100,1.045556778
10,NOS11,INNOS,101,1.068165772
10,NOS11,INNOS,102,0.976103337
10,NOS11,INNOS,103,1.253366441
11,WT,cPRC,2,0.982814458
11,WT,cPRC,3,0.95098207
11,WT,cPRC,4,1.051937928
11,WT,cPRC,5,0.874063899
11,WT,cPRC,6,0.971865906
11,WT,cPRC,7,0.97566092
11,WT,cPRC,8,0.984442635
11,WT,cPRC,9,0.99194006
11,WT,cPRC,10,1.025705846
11,WT,cPRC,11,1.067553526
11,WT,cPRC,12,1.089177859
11,WT,cPRC,13,1.034603644
11,WT,cPRC,14,0.917477843
11,WT,cPRC,15,0.897197109
11,WT,cPRC,16,1.072188317
11,WT,cPRC,17,1.037617761
11,WT,cPRC,18,1.096480516
11,WT,cPRC,19,1.068299029
11,WT,cPRC,20,1.079159681
11,WT,cPRC,21,1.141112629
11,WT,cPRC,22,1.009949999
11,WT,cPRC,23,1.051625469
11,WT,cPRC,24,1.250967491
11,WT,cPRC,25,1.20947425
11,WT,cPRC,26,1.061434249
11,WT,cPRC,27,1.075339565
11,WT,cPRC,28,1.013619221
11,WT,cPRC,29,0.944954071
11,WT,cPRC,30,0.978881525
11,WT,cPRC,31,1.120549737
11,WT,cPRC,32,1.0562065
11,WT,cPRC,33,1.053139623
11,WT,cPRC,34,1.156260594
11,WT,cPRC,35,1.061666098
11,WT,cPRC,36,0.998934432
11,WT,cPRC,37,1.012527796
11,WT,INNOS,38,0.94885054
11,WT,INNOS,39,1.062916463
11,WT,INNOS,40,0.949094449
11,WT,INNOS,41,0.681471357
11,WT,INNOS,42,0.991962735
11,WT,INNOS,43,1.079519726
11,WT,INNOS,44,0.887159874
11,WT,INNOS,45,0.917298563
11,WT,INNOS,46,0.993405399
11,WT,INNOS,47,0.902398778
11,WT,INNOS,48,1.039279215
11,WT,INNOS,49,1.054650945
11,WT,INNOS,50,0.813827111
11,WT,INNOS,51,0.926213871
11,WT,INNOS,52,0.998251918
11,WT,INNOS,53,1.015258659
11,WT,INNOS,54,0.949814087
11,WT,INNOS,55,1.045835387
11,WT,INNOS,56,1.346586162
11,WT,INNOS,57,1.164879537
11,WT,INNOS,58,0.85503506
11,WT,INNOS,59,1.142722562
11,WT,INNOS,60,1.09286217
11,WT,INNOS,61,1.115711162
11,WT,INNOS,62,1.169821752
11,WT,INNOS,63,0.972074679
11,WT,INNOS,64,1.096441484
11,NOS11,cPRC,65,0.850799734
11,NOS11,cPRC,66,0.858095135
11,NOS11,cPRC,67,1.028231046
11,NOS11,cPRC,68,1.152900144
11,NOS11,cPRC,69,1.016782709
11,NOS11,cPRC,70,1.002529757
11,NOS11,cPRC,71,1.162814222
11,NOS11,cPRC,72,1.169869355
11,NOS11,cPRC,73,1.113982916
11,NOS11,cPRC,74,1.057939538
11,NOS11,cPRC,75,1.043914832
11,NOS11,cPRC,76,1.062167257
11,NOS11,cPRC,77,1.032617927
11,NOS11,cPRC,78,1.044267297
11,NOS11,cPRC,79,1.009224783
11,NOS11,cPRC,80,1.090921629
11,NOS11,cPRC,81,1.014750963
11,NOS11,cPRC,82,1.242007883
11,NOS11,INNOS,83,0.900841886
11,NOS11,INNOS,84,0.869340253
11,NOS11,INNOS,85,0.753907772
11,NOS11,INNOS,86,0.836831524
11,NOS11,INNOS,87,0.697234584
11,NOS11,INNOS,88,0.993418202
11,NOS11,INNOS,89,1.278368754
11,NOS11,INNOS,90,0.940165617
11,NOS11,INNOS,91,1.110033684
11,NOS11,INNOS,92,1.011956979
11,NOS11,INNOS,93,0.94151218
11,NOS11,INNOS,94,1.033915531
11,NOS11,INNOS,95,1.055259667
11,NOS11,INNOS,96,0.899666494
11,NOS11,INNOS,97,0.941135106
11,NOS11,INNOS,98,1.04357614
11,NOS11,INNOS,99,0.997318443
11,NOS11,INNOS,100,1.061731349
11,NOS11,INNOS,101,1.045926292
11,NOS11,INNOS,102,0.967041785
11,NOS11,INNOS,103,1.367013657
12,WT,cPRC,2,0.975351666
12,WT,cPRC,3,0.93783818
12,WT,cPRC,4,1.051809527
12,WT,cPRC,5,0.879091302
12,WT,cPRC,6,0.983831917
12,WT,cPRC,7,0.979775704
12,WT,cPRC,8,0.985121337
12,WT,cPRC,9,0.987026514
12,WT,cPRC,10,1.033303982
12,WT,cPRC,11,1.082743157
12,WT,cPRC,12,1.093272118
12,WT,cPRC,13,1.035608075
12,WT,cPRC,14,0.918110136
12,WT,cPRC,15,0.902004656
12,WT,cPRC,16,1.076896251
12,WT,cPRC,17,1.040596216
12,WT,cPRC,18,1.099282584
12,WT,cPRC,19,1.077405566
12,WT,cPRC,20,1.081904862
12,WT,cPRC,21,1.136023838
12,WT,cPRC,22,1.006465993
12,WT,cPRC,23,1.045878619
12,WT,cPRC,24,1.249473542
12,WT,cPRC,25,1.193157308
12,WT,cPRC,26,1.063782842
12,WT,cPRC,27,1.081487574
12,WT,cPRC,28,0.996324557
12,WT,cPRC,29,0.943897068
12,WT,cPRC,30,0.999923821
12,WT,cPRC,31,1.136750528
12,WT,cPRC,32,1.063152916
12,WT,cPRC,33,1.054378537
12,WT,cPRC,34,1.14609027
12,WT,cPRC,35,1.041214622
12,WT,cPRC,36,1.010929683
12,WT,cPRC,37,1.018713911
12,WT,INNOS,38,0.948334951
12,WT,INNOS,39,1.028698963
12,WT,INNOS,40,0.91605314
12,WT,INNOS,41,0.658325573
12,WT,INNOS,42,1.052394952
12,WT,INNOS,43,1.096443682
12,WT,INNOS,44,0.875563587
12,WT,INNOS,45,0.912744614
12,WT,INNOS,46,0.997058658
12,WT,INNOS,47,0.921935995
12,WT,INNOS,48,1.018240225
12,WT,INNOS,49,1.085984778
12,WT,INNOS,50,0.803461809
12,WT,INNOS,51,0.93359536
12,WT,INNOS,52,0.989487229
12,WT,INNOS,53,0.991692698
12,WT,INNOS,54,0.978561564
12,WT,INNOS,55,1.051239175
12,WT,INNOS,56,1.303334093
12,WT,INNOS,57,1.125966471
12,WT,INNOS,58,0.89099644
12,WT,INNOS,59,1.123216314
12,WT,INNOS,60,1.094726575
12,WT,INNOS,61,1.105687594
12,WT,INNOS,62,1.156397895
12,WT,INNOS,63,0.973580942
12,WT,INNOS,64,1.098515297
12,NOS11,cPRC,65,0.859973259
12,NOS11,cPRC,66,0.868401985
12,NOS11,cPRC,67,1.025033327
12,NOS11,cPRC,68,1.140023472
12,NOS11,cPRC,69,1.014261322
12,NOS11,cPRC,70,1.020792936
12,NOS11,cPRC,71,1.154299087
12,NOS11,cPRC,72,1.154645581
12,NOS11,cPRC,73,1.134021236
12,NOS11,cPRC,74,1.062020096
12,NOS11,cPRC,75,1.040268224
12,NOS11,cPRC,76,1.035828005
12,NOS11,cPRC,77,1.024331459
12,NOS11,cPRC,78,1.061332546
12,NOS11,cPRC,79,0.996343632
12,NOS11,cPRC,80,1.08106058
12,NOS11,cPRC,81,1.023606781
12,NOS11,cPRC,82,1.241816291
12,NOS11,INNOS,83,0.891429788
12,NOS11,INNOS,84,0.868416863
12,NOS11,INNOS,85,0.737583893
12,NOS11,INNOS,86,0.842541214
12,NOS11,INNOS,87,0.697779493
12,NOS11,INNOS,88,0.975942394
12,NOS11,INNOS,89,1.28805371
12,NOS11,INNOS,90,0.958941711
12,NOS11,INNOS,91,1.134803171
12,NOS11,INNOS,92,1.024424683
12,NOS11,INNOS,93,0.933315459
12,NOS11,INNOS,94,1.035421215
12,NOS11,INNOS,95,1.053545557
12,NOS11,INNOS,96,0.890318944
12,NOS11,INNOS,97,0.938435714
12,NOS11,INNOS,98,1.058776308
12,NOS11,INNOS,99,0.978326708
12,NOS11,INNOS,100,1.050724984
12,NOS11,INNOS,101,1.039572155
12,NOS11,INNOS,102,0.964771504
12,NOS11,INNOS,103,1.412782924
13,WT,cPRC,2,0.977421535
13,WT,cPRC,3,0.944700392
13,WT,cPRC,4,1.041188987
13,WT,cPRC,5,0.862823713
13,WT,cPRC,6,0.9868467
13,WT,cPRC,7,0.9822634
13,WT,cPRC,8,0.984201318
13,WT,cPRC,9,0.981631671
13,WT,cPRC,10,1.034766801
13,WT,cPRC,11,1.080446255
13,WT,cPRC,12,1.098955089
13,WT,cPRC,13,1.039008699
13,WT,cPRC,14,0.922190814
13,WT,cPRC,15,0.897178968
13,WT,cPRC,16,1.070714116
13,WT,cPRC,17,1.037040439
13,WT,cPRC,18,1.088575852
13,WT,cPRC,19,1.083375923
13,WT,cPRC,20,1.076142079
13,WT,cPRC,21,1.138770884
13,WT,cPRC,22,0.999628507
13,WT,cPRC,23,1.027616139
13,WT,cPRC,24,1.241137626
13,WT,cPRC,25,1.191008443
13,WT,cPRC,26,1.07203382
13,WT,cPRC,27,1.076121299
13,WT,cPRC,28,0.995853122
13,WT,cPRC,29,0.935887756
13,WT,cPRC,30,0.99950907
13,WT,cPRC,31,1.131330447
13,WT,cPRC,32,1.057612001
13,WT,cPRC,33,1.050207228
13,WT,cPRC,34,1.141846791
13,WT,cPRC,35,1.042253521
13,WT,cPRC,36,1.007154528
13,WT,cPRC,37,1.022163859
13,WT,INNOS,38,0.916300194
13,WT,INNOS,39,1.013596954
13,WT,INNOS,40,0.923730789
13,WT,INNOS,41,0.637703145
13,WT,INNOS,42,1.121752162
13,WT,INNOS,43,1.09619211
13,WT,INNOS,44,0.871300503
13,WT,INNOS,45,0.910446158
13,WT,INNOS,46,0.984337823
13,WT,INNOS,47,0.920898787
13,WT,INNOS,48,1.020639166
13,WT,INNOS,49,1.088464658
13,WT,INNOS,50,0.820227433
13,WT,INNOS,51,1.012701912
13,WT,INNOS,52,0.990458386
13,WT,INNOS,53,0.982510041
13,WT,INNOS,54,0.96891533
13,WT,INNOS,55,1.058561571
13,WT,INNOS,56,1.260879471
13,WT,INNOS,57,1.140099002
13,WT,INNOS,58,0.890949797
13,WT,INNOS,59,1.174392508
13,WT,INNOS,60,1.087911002
13,WT,INNOS,61,1.081807082
13,WT,INNOS,62,1.166991021
13,WT,INNOS,63,0.964721738
13,WT,INNOS,64,1.085026336
13,NOS11,cPRC,65,0.857048885
13,NOS11,cPRC,66,0.8733471
13,NOS11,cPRC,67,1.019456303
13,NOS11,cPRC,68,1.132684265
13,NOS11,cPRC,69,1.012421151
13,NOS11,cPRC,70,1.028000358
13,NOS11,cPRC,71,1.15798294
13,NOS11,cPRC,72,1.147965762
13,NOS11,cPRC,73,1.134659907
13,NOS11,cPRC,74,1.064894037
13,NOS11,cPRC,75,1.035256299
13,NOS11,cPRC,76,1.048806582
13,NOS11,cPRC,77,1.025364398
13,NOS11,cPRC,78,1.050132861
13,NOS11,cPRC,79,1.009090604
13,NOS11,cPRC,80,1.087956418
13,NOS11,cPRC,81,1.018340451
13,NOS11,cPRC,82,1.223259251
13,NOS11,INNOS,83,0.880882562
13,NOS11,INNOS,84,0.839903203
13,NOS11,INNOS,85,0.73407664
13,NOS11,INNOS,86,0.840369924
13,NOS11,INNOS,87,0.692829897
13,NOS11,INNOS,88,0.988383849
13,NOS11,INNOS,89,1.370477897
13,NOS11,INNOS,90,0.963185939
13,NOS11,INNOS,91,1.111173488
13,NOS11,INNOS,92,1.002854053
13,NOS11,INNOS,93,0.940516317
13,NOS11,INNOS,94,1.061356621
13,NOS11,INNOS,95,1.049239873
13,NOS11,INNOS,96,0.898210343
13,NOS11,INNOS,97,0.949641593
13,NOS11,INNOS,98,1.069404209
13,NOS11,INNOS,99,0.970881444
13,NOS11,INNOS,100,1.080681438
13,NOS11,INNOS,101,1.026440271
13,NOS11,INNOS,102,0.981387611
13,NOS11,INNOS,103,1.351160348
14,WT,cPRC,2,0.98361706
14,WT,cPRC,3,0.940621767
14,WT,cPRC,4,1.035759488
14,WT,cPRC,5,0.879760693
14,WT,cPRC,6,0.988045629
14,WT,cPRC,7,0.993854719
14,WT,cPRC,8,0.984683951
14,WT,cPRC,9,0.983082747
14,WT,cPRC,10,1.046284724
14,WT,cPRC,11,1.077000902
14,WT,cPRC,12,1.095154777
14,WT,cPRC,13,1.047582472
14,WT,cPRC,14,0.929571104
14,WT,cPRC,15,0.896580292
14,WT,cPRC,16,1.073955774
14,WT,cPRC,17,1.043856772
14,WT,cPRC,18,1.089121001
14,WT,cPRC,19,1.074060308
14,WT,cPRC,20,1.084241408
14,WT,cPRC,21,1.138192954
14,WT,cPRC,22,0.992871343
14,WT,cPRC,23,1.019260364
14,WT,cPRC,24,1.230441589
14,WT,cPRC,25,1.197006022
14,WT,cPRC,26,1.072305762
14,WT,cPRC,27,1.082643888
14,WT,cPRC,28,1.000628579
14,WT,cPRC,29,0.931728954
14,WT,cPRC,30,1.002987904
14,WT,cPRC,31,1.127376859
14,WT,cPRC,32,1.050408811
14,WT,cPRC,33,1.04422657
14,WT,cPRC,34,1.140303707
14,WT,cPRC,35,1.063654848
14,WT,cPRC,36,1.021077949
14,WT,cPRC,37,1.030097825
14,WT,INNOS,38,0.947660136
14,WT,INNOS,39,1.002997247
14,WT,INNOS,40,0.929804357
14,WT,INNOS,41,0.603953258
14,WT,INNOS,42,1.195099368
14,WT,INNOS,43,1.108907947
14,WT,INNOS,44,0.900124559
14,WT,INNOS,45,0.922239168
14,WT,INNOS,46,0.991606872
14,WT,INNOS,47,0.922350878
14,WT,INNOS,48,1.022624497
14,WT,INNOS,49,1.112514817
14,WT,INNOS,50,0.85073966
14,WT,INNOS,51,1.0150985
14,WT,INNOS,52,0.965742449
14,WT,INNOS,53,0.955906079
14,WT,INNOS,54,0.961436311
14,WT,INNOS,55,1.076990777
14,WT,INNOS,56,1.217893218
14,WT,INNOS,57,1.140428014
14,WT,INNOS,58,0.896158211
14,WT,INNOS,59,1.161120501
14,WT,INNOS,60,1.085774963
14,WT,INNOS,61,1.072095863
14,WT,INNOS,62,1.144831704
14,WT,INNOS,63,0.979308705
14,WT,INNOS,64,1.086549579
14,NOS11,cPRC,65,0.861181619
14,NOS11,cPRC,66,0.880185125
14,NOS11,cPRC,67,1.012875247
14,NOS11,cPRC,68,1.129874209
14,NOS11,cPRC,69,1.006493679
14,NOS11,cPRC,70,1.028406074
14,NOS11,cPRC,71,1.150524647
14,NOS11,cPRC,72,1.141829649
14,NOS11,cPRC,73,1.135977167
14,NOS11,cPRC,74,1.061756834
14,NOS11,cPRC,75,1.037520307
14,NOS11,cPRC,76,1.051748733
14,NOS11,cPRC,77,1.023252611
14,NOS11,cPRC,78,1.047711839
14,NOS11,cPRC,79,0.995068934
14,NOS11,cPRC,80,1.096817571
14,NOS11,cPRC,81,1.014777164
14,NOS11,cPRC,82,1.154067221
14,NOS11,INNOS,83,0.897909474
14,NOS11,INNOS,84,0.869515379
14,NOS11,INNOS,85,0.728491015
14,NOS11,INNOS,86,0.851789304
14,NOS11,INNOS,87,0.691127055
14,NOS11,INNOS,88,0.987702973
14,NOS11,INNOS,89,1.427272109
14,NOS11,INNOS,90,0.97065947
14,NOS11,INNOS,91,1.131128577
14,NOS11,INNOS,92,0.994592321
14,NOS11,INNOS,93,0.939252336
14,NOS11,INNOS,94,1.048558308
14,NOS11,INNOS,95,1.033914907
14,NOS11,INNOS,96,0.866433369
14,NOS11,INNOS,97,0.933399873
14,NOS11,INNOS,98,1.107430805
14,NOS11,INNOS,99,0.990314846
14,NOS11,INNOS,100,1.080011485
14,NOS11,INNOS,101,1.011013838
14,NOS11,INNOS,102,0.967765926
14,NOS11,INNOS,103,1.247612453
15,WT,cPRC,2,0.994804207
15,WT,cPRC,3,0.94290669
15,WT,cPRC,4,1.024093402
15,WT,cPRC,5,0.885729427
15,WT,cPRC,6,0.99475032
15,WT,cPRC,7,1.003993761
15,WT,cPRC,8,0.989728972
15,WT,cPRC,9,0.980467936
15,WT,cPRC,10,1.048287224
15,WT,cPRC,11,1.074334855
15,WT,cPRC,12,1.096757487
15,WT,cPRC,13,1.044766125
15,WT,cPRC,14,0.924905953
15,WT,cPRC,15,0.897148732
15,WT,cPRC,16,1.06890703
15,WT,cPRC,17,1.055993649
15,WT,cPRC,18,1.096622255
15,WT,cPRC,19,1.054372067
15,WT,cPRC,20,1.060687343
15,WT,cPRC,21,1.132361109
15,WT,cPRC,22,0.993875379
15,WT,cPRC,23,1.012768106
15,WT,cPRC,24,1.228780763
15,WT,cPRC,25,1.192026749
15,WT,cPRC,26,1.061353902
15,WT,cPRC,27,1.086544412
15,WT,cPRC,28,0.987926037
15,WT,cPRC,29,0.915150371
15,WT,cPRC,30,1.006255131
15,WT,cPRC,31,1.135293943
15,WT,cPRC,32,1.052152172
15,WT,cPRC,33,1.045358528
15,WT,cPRC,34,1.136387548
15,WT,cPRC,35,1.0485166
15,WT,cPRC,36,1.030120054
15,WT,cPRC,37,1.027087127
15,WT,INNOS,38,0.956978649
15,WT,INNOS,39,1.024132342
15,WT,INNOS,40,0.953522807
15,WT,INNOS,41,0.587416264
15,WT,INNOS,42,1.286096104
15,WT,INNOS,43,1.099668382
15,WT,INNOS,44,0.926615323
15,WT,INNOS,45,0.933538118
15,WT,INNOS,46,0.980759503
15,WT,INNOS,47,0.897495615
15,WT,INNOS,48,1.029738598
15,WT,INNOS,49,1.120344376
15,WT,INNOS,50,0.82232062
15,WT,INNOS,51,1.011005129
15,WT,INNOS,52,0.949548412
15,WT,INNOS,53,0.950636779
15,WT,INNOS,54,0.973419739
15,WT,INNOS,55,1.089312117
15,WT,INNOS,56,1.215386952
15,WT,INNOS,57,1.111475018
15,WT,INNOS,58,0.937576766
15,WT,INNOS,59,1.159735114
